state,county,area_land,area_water,longitude,latitude
41,057,2855122951,595798837,-123.71206597851953,45.46248720600495
45,043,2107953074,573090683,-79.33190190741409,33.43449325634901
49,021,8537474421,11390956,-113.28973819731019,37.85903615897111
25,007,267300554,1004283994,-70.6876349707646,41.406747248928106
38,087,3146544261,10977987,-103.46015473570176,46.447377381658974
40,101,2098872174,76147852,-95.37802952172459,35.61318460951432
22,109,3185236754,2207176067,-90.82626855311875,29.37343765907852
40,135,1743779418,105832795,-94.75554535053617,35.49307488739504
41,035,15391639803,503686590,-121.64964580984217,42.68763268632932
38,049,4853553114,97384707,-100.62540501254307,48.23397373330822
23,029,6637392589,1799936763,-67.6281352356245,45.01607142231928
49,039,4117901470,32049371,-111.57586760201663,39.372319458019476
51,093,817574799,122145854,-76.70855327934865,36.905662246243054
32,015,14219341092,76104322,-117.03965051514521,39.93332357258914
39,075,1094405866,3695230,-81.92635677227989,40.56163712661816
47,013,1243615770,46494677,-84.15109567800056,36.40354617535798
47,097,1222389174,92231158,-89.63015909926656,35.75893438381128
51,081,764634552,4086108,-77.56351483408935,36.67878836611509
54,107,949256564,26563976,-81.51626767320336,39.20968499398285
48,281,1846250642,2833490,-98.24206613059856,31.195313164145958
18,173,996664710,16155579,-87.27332616123792,38.092277460742004
72,055,95959907,109853312,-66.91905655542557,17.97972853906686
53,033,5478600963,497675093,-121.83320110008484,47.490263524322025
31,065,1862542302,3915843,-99.91247228734404,40.17642110644262
51,001,1163706181,2229279715,-75.63234614927408,37.76707160679193
47,003,1226719775,2980755,-86.45549095874945,35.51123745820438
40,023,1995215207,75667004,-95.54771129196799,34.028074392280224
17,147,1137399517,755574,-88.59316140021875,40.01366639125815
06,059,2053294769,402004844,-117.76458764367399,33.701506423881824
35,027,12512530061,554839,-105.45861658516043,33.745260792348645
04,017,25770094216,24078113,-110.32189906884174,35.399777116534146
37,053,678415818,685023988,-75.96459799613876,36.36756794817312
45,071,1631796861,44657976,-81.59936688806266,34.28628594163371
17,149,2153325386,45283711,-90.8877024830426,39.62265574628432
53,029,540043252,799821240,-122.52164072839383,48.14713305374965
06,071,51954895600,117095140,-116.17746592589211,34.84060484705925
29,057,1269121009,42072595,-93.8503345037356,37.43181400311714
51,595,17881071,165621,-77.53405925154706,36.69457375675607
48,059,2329363242,4898783,-99.37326312156216,32.297606185877264
36,117,1563910796,2018187304,-77.02976528071869,43.154943654427235
47,051,1436115984,55072291,-86.09243105806192,35.1564713528991
39,007,1818360016,1724498212,-80.74830217691881,41.70860331789125
01,069,1501854593,4683050,-85.29939598614028,31.15197923967671
26,097,2646617352,2793791917,-85.04980537110674,46.07028978790015
35,009,3640098081,8190595,-103.34688755038904,34.57421076964451
32,033,22985104184,54678877,-114.89996597096345,39.441570405205496
53,055,450429070,1157427866,-122.9674500147358,48.60182782501619
53,057,4481247129,483851713,-121.77175490429701,48.48117608285426
53,063,4568452137,43434945,-117.40464937769403,47.621131459236906
53,065,6416419681,163008896,-117.8542701319624,48.40035475394524
13,277,675731947,20428670,-83.52361190467592,31.457438641534626
50,003,1748233047,6928008,-73.09330246268948,43.03318712242549
53,017,4711869855,76507217,-119.69293695710289,47.73613350168037
54,003,831770845,1057606,-78.0235799186546,39.467084137981324
01,093,1922656563,3184076,-87.88704173103862,34.13697363451656
50,015,1188468702,12662636,-72.64356693561642,44.60353043394353
28,069,1984403109,2182350,-88.64105766325655,32.75462946135111
48,435,3765674778,1277066,-100.53820137769456,30.4985662251927
48,201,4416454882,187141456,-95.39515748248391,29.85997662025901
13,229,881758989,7202170,-82.21598577326631,31.35926662909619
46,093,8989706529,30712697,-102.71627410263712,44.566767906795526
27,071,8039869545,128952195,-93.78352842748687,48.2453966476177
40,145,1454465392,75363227,-95.51911307948326,35.96024095570284
29,003,1120510502,9677308,-94.80167881376202,39.98503378667351
05,035,1580755093,67432628,-90.30839405947304,35.21247318323622
17,059,836540182,13265237,-88.22953631798487,37.76437109917611
26,017,1145397300,488150978,-83.98731479179733,43.70639106291666
40,007,4700019205,7347161,-100.47588717934877,36.74968469881698
37,031,1314696235,2131054352,-76.54120135172668,34.89329410283943
12,083,4113955311,192320562,-82.05779394354659,29.21103769034533
21,209,729768176,9447095,-84.58196803287674,38.29604734915702
53,045,2484892348,237296354,-123.18636851030232,47.35007586154486
28,143,1177611242,67530029,-90.37481167114007,34.64967704296911
30,025,4197204997,5915331,-104.4183564603663,46.33478338250898
12,005,1964585684,711267987,-85.62122584496719,30.265487449097716
54,035,1202683279,18830744,-81.6814736837117,38.84258116373607
12,017,1507142282,495547943,-82.47614748261121,28.848043147185656
49,055,6374011501,15049641,-110.9092593029859,38.32337481134279
41,069,4444475020,1241033,-120.02814272618338,44.72698161828587
01,105,1863900621,10937769,-87.29770589455622,32.64048340804325
13,311,623522395,3919460,-83.74899478190012,34.64566105389979
31,003,2220231685,3510581,-98.06662829817307,42.176955158473135
46,023,2842481185,136616766,-98.58856175285592,43.20660133785545
17,189,1457059688,3456567,-89.40934373615531,38.35326180974231
23,001,1211956216,75580882,-70.20379755193606,44.16647740197594
48,121,2275564887,192448040,-97.11691153279658,33.20521901470012
21,143,553848615,110565603,-88.07886257086906,37.02080035115422
21,157,780276602,100761082,-88.32803575846143,36.88007070012101
49,035,1921943668,164903351,-111.9215929761277,40.66617759193669
21,177,1210451478,31188652,-87.14619332378643,37.214307058216214
47,165,1371149049,35775803,-86.45899380943335,36.46830566292748
48,365,2101400911,25810622,-94.30552480935687,32.163959602037366
21,023,525033512,16140319,-84.08532444360783,38.69158994204204
46,083,1495182122,1179561,-96.72039050035865,43.27841181699319
50,023,1779428779,21177320,-72.61348516800857,44.27232432700527
55,127,1438568339,54798005,-88.54163072992095,42.668582018170795
72,099,130383573,56474,-67.08102206138139,18.37881746475996
72,111,115558557,60210081,-66.72296040633208,18.061718576180752
18,135,1171656709,2420288,-85.01139319036812,40.157347715904095
20,103,1200213590,14343352,-95.03620808917091,39.201834972542365
19,197,1503269109,4703964,-93.73515112922078,42.733053729738046
48,181,2416020062,120088329,-96.67753460759796,33.6274499802844
29,189,1314228662,40161918,-90.44591932869174,38.63771568932542
13,079,841521989,3988980,-83.98067524283262,32.71389560728633
41,049,5259046542,44372294,-119.58454824969363,45.41846373328888
42,013,1361819110,3281614,-78.35076068127889,40.48217286770913
47,053,1561102692,2345196,-88.93358326813156,35.994380590512215
46,125,1598188434,1636386,-97.14865775530372,43.3109081049543
21,007,639387454,69473325,-88.99428139718637,37.05844516501978
02,188,92329079390,12875662550,-159.75039464736523,67.04919196394864
18,099,1148969982,15858580,-86.26185087342779,41.32467367027177
40,149,2598189854,14579003,-98.99180433768247,35.29071823585757
17,125,1396795583,62748510,-89.91773243657148,40.23969087336209
19,113,1857252376,19631855,-91.59812395796028,42.079240940118105
02,180,59497122355,13774270048,-164.03538042152618,64.90320723982882
31,119,1483084605,7325865,-97.60054810301997,41.916760238331555
05,085,1996628038,82740476,-91.88742153816682,34.75390972357118
13,217,709007143,14112186,-83.84511130457639,33.55607887497026
27,001,4718433597,449373340,-93.41168260080765,46.60962048830266
37,051,1690125279,15283714,-78.82623149272662,35.047621256219266
41,067,1875846777,6127010,-123.09509778116617,45.55976411514764
47,123,1646462896,43728871,-84.24902965277651,35.445503866911
28,063,1346620559,18988092,-91.03767090498347,31.73397028509415
36,053,1696091557,16670528,-75.67245342299303,42.916344903604596
01,095,1465531860,148495464,-86.30536291819473,34.36937336512869
51,011,865622497,3219010,-78.81333745941504,37.37569508955913
48,003,3886850264,957039,-102.63765482909949,32.304686329085435
47,021,783392123,11965175,-87.0890364908347,36.26136631316726
46,079,1457881925,31781017,-97.12926365361119,44.021931073407735
42,025,987977569,15349904,-75.70908737002867,40.91508025490767
35,057,8664074443,2303485,-105.8508949410981,34.64048374833824
48,069,2316600393,12557414,-102.26172426611748,34.530167524535834
72,069,115929989,68988206,-65.81090709645107,18.148925064836813
06,005,1539933577,29470567,-120.65362812731495,38.44479461125139
28,053,1083947282,32942666,-90.5225618495553,33.12826697901317
12,047,1330689567,13659798,-82.94997848242427,30.496743998879438
17,095,1855569287,8837382,-90.21329340542272,40.93156406526682
19,013,1465596400,17635538,-92.30524728897959,42.470458095392935
01,021,1794477075,20592144,-86.71732559558237,32.85044125622739
21,235,1133976443,18875482,-84.14541216935604,36.75700530819223
08,007,3496708790,13743572,-107.04768665539729,37.19474155571264
47,061,933548206,1753031,-85.72142731470294,35.38433717261274
48,001,2752198848,39810264,-95.65354822552332,31.815347452923177
45,005,1056949844,11205142,-81.35321066036916,32.9883738588865
42,011,2217987965,24304378,-75.92318432832332,40.41551388545893
47,017,1547925982,6308712,-88.45189330751379,35.97366108463973
47,079,1455159717,81742882,-88.30115192361463,36.33162911389769
48,007,652804638,714591509,-96.99951401417113,28.10554498232738
45,011,1420294947,23008122,-81.43574139420429,33.26677915188743
20,021,1521791027,8951473,-94.84628970039185,37.169284940184305
30,109,2301488710,1756846,-104.25109274412591,46.95925153737606
13,299,2328846491,22829439,-82.42224147728417,31.054490970366178
02,220,7433305216,5037858065,-135.32065865478182,57.24124555310789
51,540,26533569,47161,-78.48597204265432,38.03639622176339
08,115,1419419130,3530746,-102.3519236692063,40.875955373445365
06,103,7638228750,33767783,-122.23723270602382,40.12557275240518
18,167,1045190745,17870822,-87.39169027497712,39.4294456130409
17,079,1281043664,9334509,-88.15436195490362,39.01056290113705
48,041,1516472390,14829823,-96.30205669924426,30.663671441397714
27,055,1429786025,43494665,-91.49143057236557,43.67129564962334
26,075,1817861892,55976398,-84.42258681119975,42.24807034924044
09,009,1565688367,667081242,-72.93620153751507,41.40803604788045
18,043,383227223,2706632,-85.90385377316471,38.321179572588534
18,123,988699435,11786862,-86.63741946284604,38.07809327955108
25,013,1597996708,44417070,-72.63236633252754,42.134382134636645
20,025,2524300311,6603384,-99.81885104927713,37.23498120193016
46,091,2170724168,124586440,-97.59855639000166,45.758708379697005
72,109,120695652,74074553,-66.01284732945548,18.030345528140305
21,097,793603110,8982277,-84.32901095411223,38.441681717467276
06,089,9778230074,186479459,-122.0396995298515,40.76376248283471
27,077,3361462402,1247519337,-94.90319570221574,48.771447471190704
20,117,2331441887,12734901,-96.52278973667484,39.783596686462296
30,011,8651796231,19503322,-104.53646578835755,45.51693421177137
20,131,1858127941,5205446,-96.01392079372062,39.783453869993174
20,143,1866683176,1567629,-97.65020313261861,39.132374081593255
20,171,1858536840,306079,-100.90665385570988,38.48222075627236
55,003,2706476264,3230710864,-90.67837131571522,46.31956890925481
20,201,2317418140,10139803,-97.08753230223488,39.78420784057409
05,049,1601111507,5526928,-91.8172912696497,36.381771051803035
29,037,1804223330,14963262,-94.35338513146331,38.647878032740984
19,169,1483295645,2449263,-93.46499004753205,42.03621212545703
47,121,505397666,55976973,-84.81506753416404,35.51552366183238
24,037,928997941,1050393887,-76.60629279761176,38.30058421779036
17,201,1329234270,15455847,-89.1608532706704,42.3364185353591
47,085,1374668729,67184110,-87.7798959378626,36.03963254867873
31,105,2465269087,1448446,-103.71481307422357,41.19774275474571
56,035,12655929006,127353627,-109.91655270580384,42.76676490418946
27,091,1844928054,44669375,-94.55099907986737,43.67429718060491
45,051,2936222687,312663220,-78.995453543787,33.921385036370054
48,043,16015869871,22063885,-103.25203260823686,29.810082511726964
45,065,930140101,89979830,-82.3079433764507,33.901614434491265
45,087,1331696512,4805060,-81.6193207169906,34.68747231353101
53,021,3215718499,60508752,-118.9021026767333,46.53376667248838
15,009,3008348862,3203294204,-156.56890966062036,20.863996278444255
41,051,1116558776,88222268,-122.41577440723674,45.54738832349427
15,007,1605492325,1674244229,-159.59667861643007,22.039350366187577
27,021,5235592037,1016632998,-94.32603965780136,46.95043713166159
13,155,917795231,21756147,-83.2743690526184,31.6018699301813
39,171,1089503871,6299797,-84.58429552471355,41.56052013820688
27,057,2398342769,190327784,-94.91693868204966,47.10778563626475
49,003,14881016770,2547651536,-113.08104608575424,41.52121680400386
37,107,1033630021,5900301,-77.64371616276762,35.23823860822956
49,013,8379502727,38797815,-110.42524016679248,40.297734065538805
49,015,11557242839,24843841,-110.70147700465304,38.996600536641076
48,229,11837605503,2189943,-105.38817796970086,31.45628380638993
12,067,1407329178,11745117,-83.18166635748783,29.98484137109569
17,057,2242157116,43975590,-90.20863241485743,40.47296090459287
31,075,2012081438,16460163,-101.74070103972718,41.915285868300096
47,005,1021248372,108583505,-88.06848827987476,36.07096885492941
48,497,2342369004,47038990,-97.65460265117656,33.21570664992776
21,119,910427749,3453308,-82.95496644880402,37.3542183176732
37,147,1689620097,8247844,-77.37395433200922,35.59505651018732
40,037,2460926010,50908760,-96.37086027741525,35.90230550499166
51,830,23155310,416905,-76.70633361669199,37.27995544851477
13,137,716980219,5802042,-83.53101336597004,34.633851004844644
46,043,1118358766,4832944,-98.36978007495203,43.38520740721034
36,049,3301307118,39612945,-75.44903992201122,43.78441569773411
31,131,1594561657,8689334,-96.13374141797672,40.64843556454079
31,059,1490202784,2989990,-97.59646936615471,40.52458566552586
13,111,1002402372,13668467,-84.31696400286197,34.86430205281861
22,107,1561204508,99471076,-91.32915233661184,32.00760749447606
12,086,4917746437,1378974993,-80.55170586866389,25.611236200121105
25,025,150855103,160514584,-71.07851329786962,42.32796351212303
27,027,2707051032,19306173,-96.48761921678114,46.8928951765358
54,047,1381646841,3733280,-81.65081768043787,37.380017888207824
01,011,1613059160,6054988,-85.71265534703512,32.1003053330881
05,083,1834027338,60685578,-93.71951016365477,35.214132339778956
20,015,3702816810,43671391,-96.83878537246211,37.78134351385873
51,193,593950813,61109991,-76.80215865872663,38.11021496712848
29,225,1534730255,3110547,-92.87632899647208,37.28137340369848
36,111,2911757798,94596946,-74.26252103931509,41.89027880681011
37,059,682967798,7399101,-80.54496571258203,35.93099927415836
42,129,2662611738,20838920,-79.46987424378887,40.3124340947586
29,041,1945541998,40353306,-92.9629191019106,39.514993568336784
48,157,2231486504,61532084,-95.77219822443092,29.52704056480483
29,071,2389887656,20576397,-91.07501997577951,38.41093311081044
20,135,2783562240,667491,-99.9154733266334,38.479741568387965
29,113,1622787226,36004144,-90.95588181181176,39.053456194350105
21,175,987114215,6889932,-83.25562125253646,37.92464493788604
27,025,1074597625,71170833,-92.90861945494075,45.50210110135189
37,153,1226886652,15537990,-79.74491008786248,35.00417718604448
21,011,722081431,13486211,-83.74586841939141,38.147330119486675
40,103,1895576674,27569163,-97.22929057682323,36.38952643008832
45,009,1018815107,5686290,-81.05663549223799,33.219197393768766
46,039,1612886139,35935418,-96.66943645417398,44.75994309422047
42,021,1782847427,13653004,-78.71788306010968,40.494185297670576
45,037,1296963602,16326455,-81.96226196141745,33.772112047458656
55,069,2275833631,72744021,-89.73411272802683,45.33737523073094
48,235,2723485996,176317,-100.98243899438215,31.303755590867805
48,057,1312707008,1361884769,-96.6170802094667,28.471616388814454
49,045,17979556881,891073715,-113.12957148374468,40.44862644085632
48,323,3313817728,31871315,-100.31576865003984,28.742919504408857
51,127,543990078,35597680,-76.9982863430783,37.50694406464232
53,009,4503162162,2413868443,-123.9275775468611,48.05121259725038
53,019,5706360675,140294376,-118.51507543675035,48.470176249383655
53,047,13639353722,120408325,-119.73841464852282,48.5489322910763
13,201,731471786,3211332,-84.73151116621226,31.165689121918362
13,205,1326483091,4314212,-84.19381820692485,31.22483255059726
15,001,10433637868,2739470031,-155.5210166904976,19.60121156720921
47,081,1586324709,373710,-87.47644766981107,35.80607691687513
37,171,1382385865,10337591,-80.69088609279213,36.41471502020172
01,049,2012676479,4121543,-85.80782906371952,34.459468620795334
42,037,1251240747,18266224,-76.40564976761704,41.048217755030926
13,289,930477275,8741054,-83.42118798249561,32.66747118961758
72,073,115340543,3091,-66.58374995744313,18.215227117037443
13,173,509026287,8423356,-83.06461463014188,31.037808202824703
28,139,1185754605,5522229,-88.90992473073716,34.768758025936236
47,023,740053450,575590,-88.60958420459293,35.42527477536029
53,041,6223151022,86954132,-122.39302846525965,46.577738016002925
12,009,2629306677,1403367455,-80.73033809453874,28.29297784918078
36,003,2666029673,12999275,-78.02750466413369,42.25748406023944
31,115,1459513671,19565477,-99.45440415492475,41.91371960633487
17,117,2234952036,12252472,-89.92424028131128,39.2611976670843
08,009,6617400546,6142193,-102.56032233188782,37.31940883114407
24,045,969741260,66790591,-75.6273851287114,38.37287843140289
02,150,17133720200,14166823224,-153.74935791927118,57.65529414698314
13,269,975612271,7802362,-84.250771411031,32.55792548271353
21,103,741500261,12502017,-85.11587507288272,38.44942687967596
22,013,2101207368,27945994,-93.0539880683105,32.34570646974212
28,101,1496636749,4525334,-89.11843336421289,32.400211175107025
06,021,3403160290,33693350,-122.39383703301785,39.59876106254046
05,069,2253242466,113431088,-91.92619839021195,34.26767081468439
05,075,1521880769,12286149,-91.10866856423496,36.04188281883355
55,075,3624558763,389917041,-88.03094476364535,45.37879539329061
47,161,1190814527,86082696,-87.83920640358738,36.50235072258868
56,023,10555073745,49947393,-110.65639967048621,42.26376366708316
45,085,1722537271,44054401,-80.37940468873902,33.9182700480407
30,069,4288047865,48927318,-108.25089375634921,47.11825105012995
22,117,1734074152,16457670,-90.03866652098517,30.852885477499406
29,133,1065995424,44494841,-89.29505752590732,36.82516238727323
48,045,2330991073,4068657,-101.20849473109891,34.53026961662232
05,019,2243130281,43387661,-93.17663874508642,34.052104248169584
48,101,2332448738,2723997,-100.27850618780168,34.077833187373045
21,107,1403944002,31984819,-87.54670465484234,37.30941163744048
17,111,1562818741,19869602,-88.45243720008304,42.32449654899101
21,081,668162503,7238652,-84.62415956618445,38.649627576842896
28,005,1890950867,3877823,-90.80494643173249,31.174743701775487
28,011,2270541560,75515374,-90.87372120820665,33.79696941120353
28,013,1519218196,3590388,-89.33686647280345,33.936833946821714
28,021,1262400019,35711134,-90.9046797655448,31.972996889465453
28,033,1233660370,53520357,-89.99091418263986,34.87625234869213
46,129,1835374266,93215243,-100.03075141607428,45.4301963582941
28,085,1518074192,5291052,-90.45391914538322,31.532886623031324
28,041,1845978522,15435970,-88.63925944667567,31.21428555273581
13,131,1177152222,14925881,-84.23418364424168,30.874548472094606
72,083,120071822,376224,-66.98341530617749,18.23558851240717
54,075,2435361700,3939156,-80.00993810916077,38.327587275969485
72,081,159155307,485277,-66.8658302904826,18.26911116760697
45,053,1696861195,120225009,-81.02489973194618,32.43185280415218
37,087,1433713822,2438478,-82.98196515929217,35.55269135825827
34,025,1212563775,511008987,-74.22240686446656,40.26549698948782
49,033,2664700964,149106532,-111.2470608699681,41.634153073937156
55,093,1486272236,46679668,-92.4224415953899,44.718502913630914
51,187,555641045,8578481,-78.20280854192445,38.908487184456334
47,027,612626304,59071215,-85.53928014072572,36.55150146336349
30,073,4207608381,43980663,-112.22527033927716,48.227733880406454
31,041,6670757262,932956,-99.7263107617687,41.39410499682414
16,029,4569240751,89216879,-111.55988711919177,42.770444084417946
27,023,1505064472,17233194,-95.56403693330807,45.02343420910607
26,133,1466674351,17425112,-85.32566755575698,43.98992088288867
25,019,119489563,666974178,-70.08774729479984,41.29420189891799
01,067,1454926621,16986823,-85.24267943657313,31.51148016279202
19,017,1127885577,10166467,-92.31795936898342,42.77461495770453
29,039,1228905201,62603497,-93.85445441214654,37.723914748613744
19,079,1493784370,1965341,-93.70197702699804,42.3838242823061
47,019,883854964,16670132,-82.13147995461995,36.282743398390075
51,057,665884530,74795130,-76.94238022956974,37.93378668525272
56,007,20455214966,171386119,-106.93257088579027,41.69358138108153
42,097,1186219239,50572288,-76.7086252747327,40.84760963318621
55,047,905314818,79202624,-89.04679552883178,43.800259811523645
34,019,1108065331,24782521,-74.91284038798321,40.5633473272569
39,021,1111090193,2173112,-83.7687524185419,40.139234266270826
36,019,2687771456,206611031,-73.68112071045509,44.74419320433458
38,021,2930494892,27610562,-98.50490079660861,46.11017711619452
35,013,9863129095,17626170,-106.83293866650693,32.35275770791388
05,021,1656214473,5097734,-90.41481720319351,36.36826212075679
37,009,1100901792,8093125,-81.49781069705318,36.43293042977032
35,029,7679944776,433660,-107.74814133008202,32.181956651771344
29,137,1677418978,58300656,-92.0004397837628,39.49593978484207
38,037,4297180180,17563260,-101.63900127979959,46.358212570740434
38,083,2518459184,86143153,-100.34263913958334,47.57700668966379
16,009,2012242920,18803193,-116.658685118652,47.21754179161031
17,131,1453497670,19409929,-90.74290052425187,41.20596782170324
37,129,497802422,353938972,-77.87072781817737,34.25750605007412
27,033,1657524495,22247750,-95.18138926949601,44.00715739715597
21,189,511282852,2285942,-83.6856479858833,37.428519275554784
46,111,1474346384,3115012,-98.09096613173304,44.0235177695031
47,073,1261465148,32544793,-82.94885298406356,36.44355426441556
49,005,3016638905,21097697,-111.74443135468726,41.72311172496778
44,005,265311882,546983687,-71.26569798514694,41.5642025958326
13,049,2020415648,5963237,-82.13951596023651,30.783710281666345
29,151,1571034362,17734586,-91.86111929599794,38.46139790534582
26,041,3033137838,2124389419,-86.90121847566323,45.90532645255909
42,017,1565461198,45136441,-75.10876275997953,40.33740169842376
34,033,859473753,105431093,-75.34691254003258,39.58717303512601
39,013,1378198933,23696062,-80.99240509910278,40.0162594173545
49,025,10333912578,306169207,-111.88617517860617,37.2850730585731
06,063,6612400908,156387636,-120.83950347363005,40.00353138756449
19,095,1518911693,2686847,-92.06433729539575,41.68630265340925
21,061,784468300,13258105,-86.23955613247833,37.2121892254908
34,017,119632168,41967364,-74.07743191089399,40.754363783993554
02,198,13630515350,14624992705,-133.05034730183039,55.762664093535726
39,163,1067997064,6792846,-82.4831444025864,39.25208988207214
27,103,1161978443,47471908,-94.24706815155412,44.35290226366414
20,055,3372157849,1716371,-100.73819376746684,38.04340344183134
18,145,1064827021,4207151,-85.7915857012657,39.52305622983513
27,105,1852084984,19315966,-95.75329576461846,43.6743462107047
26,037,1467017476,21098128,-84.60145247734464,42.94400871316681
51,630,27067169,177679,-77.48542933989867,38.29729443000891
29,161,1739898532,6587539,-91.79342679036552,37.8774277537559
12,117,801344504,93079561,-81.24475191862538,28.71570166218842
51,145,673916979,5448475,-77.9126788166235,37.550160380129846
29,067,2107274068,2520175,-92.49905109378847,36.93255930076929
54,001,883338385,4639585,-80.00368564439313,39.130925493584634
25,003,2400595902,50712902,-73.20524776967189,42.37428953821346
48,415,2345090483,5436957,-100.91626637100711,32.74613807561954
08,073,6676158679,22780363,-103.51366488770269,38.98749519328961
37,113,1335356542,10592237,-83.41695105984162,35.14868248027301
42,089,1575378412,22873938,-75.34037376721714,41.057905026345004
29,029,1699106463,136335803,-92.76083747140922,38.02199522223122
38,043,3499517648,211715385,-99.7708881881881,46.97991718302525
31,055,845399826,33504648,-96.15088713772407,41.29516700875529
13,315,978525380,11147628,-83.4344109751422,31.975006711306175
46,089,2943892839,38569612,-99.22118846471837,45.76626033852927
01,029,1450663940,2354896,-85.52005903203771,33.67679191751042
72,103,133799719,53351779,-65.74534342609509,18.226041665436536
72,053,77448651,195352766,-65.64489725328693,18.334269738727237
32,007,44468026648,85777240,-115.35776187868207,41.14531605710858
18,097,1026784675,17006539,-86.13826324760345,39.78163624227211
45,045,2033302113,25157359,-82.37326465970689,34.89473493088421
47,009,1447329095,20166379,-83.92706715089224,35.68829687280264
51,105,1127622401,4896868,-83.12606514719057,36.70586667218515
17,021,1837575850,16221210,-89.27777622000926,39.545847477429504
33,007,4647907788,92560510,-71.30633239136696,44.69063265122269
26,073,1483282619,12948097,-84.84663298876511,43.6406465419811
33,013,2416139337,57236576,-71.67597513221136,43.29691298478609
26,109,2704053271,761798741,-87.55370409299134,45.58038691785587
26,153,3035145668,1844210518,-86.19495187432803,46.1967989756245
38,035,3719431810,8862840,-97.45450446605992,47.92093638658815
51,520,33420176,322409,-82.16360037386941,36.61629031158978
51,570,19475232,766910,-77.39609676199078,37.264205867612034
51,640,21332076,105290,-80.91703749649935,36.6659931006494
21,025,1275352702,7384543,-83.31955640474119,37.52332324855034
35,041,6335242830,18679735,-103.47994926630933,34.02097406409352
48,109,9873439558,556134,-104.51857394932205,31.44506775353227
51,163,1545038082,8836969,-79.44585964946515,37.81185332768967
21,207,657060491,75583986,-85.06070117353546,36.993083733014096
29,059,1401057565,4909182,-93.02126914273062,37.681131500545185
40,081,2466497920,34599356,-96.88124620392269,35.70270941648012
27,095,1482415014,282932659,-93.63236822541714,45.93705297086223
26,095,2328593563,2624711552,-85.54471223072265,46.47227430810137
29,123,1280458091,8318261,-90.34671429965496,37.478651340952766
48,461,3215010600,464309,-102.0423216502281,31.36868193643475
48,185,2039530033,36607095,-95.98902499169158,30.54579584570228
47,055,1582304828,642572,-87.04279120782337,35.20204539303183
18,005,1053901037,6782908,-85.89558180788902,39.20744865120984
31,079,1415146240,14900882,-98.50218292607755,40.87257078836001
21,221,1143636295,103000434,-87.87333656075968,36.807670168884236
20,139,1827253354,37137002,-95.72707997771192,38.65235984215392
08,105,2361956098,984295,-106.38478383774333,37.583686502202106
28,091,1404769594,16149942,-89.82092169679028,31.231326429975088
20,087,1379360299,62427358,-95.38289232392111,39.23479409892247
48,033,2324366073,22297606,-101.43165088656016,32.74363984019288
48,259,1715747625,1496797,-98.71135955694437,29.945661436823034
36,033,4219643543,176696509,-74.30128309272203,44.59026169998463
48,477,1564829004,45497797,-96.40940496365677,30.21494278088684
40,127,3615212653,69974517,-95.37603504929598,34.416352324452006
54,013,723252961,3704011,-81.11934580978085,38.843173487132404
16,049,21956594313,67559274,-115.4645218079026,45.847462013147485
55,001,1672240387,108332661,-89.76787626624196,43.96998435346063
22,035,1089628528,56264636,-91.23379668628311,32.73911185390874
12,065,1549012956,99610823,-83.89442754711673,30.43667114159758
22,071,438820361,467278772,-89.92665214436512,30.069611717081358
08,019,1023561805,3274882,-105.64616676406644,39.688658369879896
29,065,1949641179,4518782,-91.50790472974153,37.60663133764194
48,327,2336237985,613559,-99.82047939886135,30.889906654882974
40,067,1965365160,39497496,-97.83182974120416,34.111301841324554
05,081,1378511384,84225311,-94.23555928109506,33.70370333394554
42,003,1890994754,37306406,-79.98554138705337,40.47039916642533
29,177,1473209190,13278420,-93.98905744677657,39.353746800753164
06,027,26368508430,119088151,-117.41119779031513,36.5111208383592
02,164,61893966490,25992281749,-156.2174836120206,58.62194066508088
42,077,894071856,7809973,-75.59497439540833,40.61291068729939
30,053,9356364730,161579870,-115.40461545426645,48.54265776581482
20,173,2583469467,30141181,-97.46081980203218,37.68427180153119
18,129,1060267353,25779827,-87.86103265006027,38.02622948995746
29,219,1110085394,23733196,-91.16124662030828,38.76529479479482
01,051,1601769095,99957723,-86.14415283621962,32.59785412852426
09,007,956493754,180679140,-72.53714864301772,41.459496675916284
18,039,1199603932,12434164,-85.85875694989768,41.597611690580536
17,137,1473180230,9059958,-90.20251017252299,39.71650684727707
37,089,965884896,5537500,-82.47668111661964,35.337880710886004
18,155,571509744,7193743,-85.03229226970986,38.82541569976646
21,021,467103890,6450693,-84.86337503666996,37.626805905764215
31,103,2002257566,2192458,-99.71343728928514,42.879906936561994
23,003,17278475337,404815916,-68.59842303795074,46.659047132575914
31,161,6322057033,74718659,-102.4137752505949,42.503900084924915
04,021,13897458216,22344375,-111.34494180262696,32.90527102148064
19,187,1853677021,7190529,-94.17987388993136,42.428534827731006
47,129,1352439680,823018,-84.64879565132988,36.13247071390472
48,159,736570305,26874741,-95.2191724258193,33.17653241579831
51,125,1219224471,8984036,-78.88498512678538,37.787904468176144
05,147,1519723271,18703960,-91.24394864178572,35.18902272089782
37,039,1179834154,28824944,-84.05971826394706,35.13485402274974
18,115,223126823,3352207,-84.96459489386415,38.95175719146134
10,001,1517232133,550433497,-75.56884914275379,39.086466238642544
28,035,1207042884,10872916,-89.25832117503221,31.18962300992815
42,031,1556159014,23329372,-79.42292561713464,41.19309853637773
72,107,164788358,402899,-66.43025370497473,18.21715409166032
